grafo,threads,n,tiempo
arbol,4,1000,95.5362
arbol,8,1000,142.114
arbol,16,1000,409.799
arbol,32,1000,705.206
arbol,1,1000,5.20237
arbol,2,1000,189.804
arbol,4,1000,70.3758
arbol,8,1000,72.5051
arbol,16,1000,331.705
arbol,32,1000,336.25
arbol,1,1000,4.16204
arbol,2,1000,117.453
arbol,4,1000,49.0612
arbol,8,1000,158.421
arbol,16,1000,594.529
arbol,32,1000,1648.29
arbol,1,1000,4.3495
arbol,2,1000,179.621
arbol,4,1000,69.8504
arbol,8,1000,109.568
arbol,16,1000,197.263
arbol,32,1000,1172.59
arbol,1,1000,4.10732
arbol,2,1000,111.891
arbol,4,1000,183.775
arbol,8,1000,238.301
arbol,16,1000,341.082
arbol,32,1000,232.83
arbol,1,1000,4.0148
arbol,2,1000,140.426
arbol,4,1000,132.491
arbol,8,1000,129.219
arbol,16,1000,184.397
arbol,32,1000,824.92
arbol,1,1000,4.11398
arbol,2,1000,120.395
arbol,4,1000,76.4699
arbol,8,1000,340.898
arbol,16,1000,113.306
arbol,32,1000,491.029
arbol,1,1000,3.90975
arbol,2,1000,216.529
arbol,4,1000,105.175
arbol,8,1000,129.163
arbol,16,1000,267.268
arbol,32,1000,551.544
arbol,1,1000,3.83293
arbol,2,1000,119.322
arbol,4,1000,87.4064
arbol,8,1000,160.882
arbol,16,1000,87.7418
arbol,32,1000,1551.15
arbol,1,1000,4.16346
arbol,2,1000,120.68
arbol,4,1000,77.8429
arbol,8,1000,92.7494
arbol,16,1000,436.244
arbol,32,1000,560.278
ralo,1,1000,124.817
ralo,2,1000,345.58
ralo,4,1000,708.787
ralo,8,1000,2566.1
ralo,16,1000,7401.5
ralo,32,1000,15228.9
ralo,1,1000,123.389
ralo,2,1000,357.892
ralo,4,1000,722.302
ralo,8,1000,2149.03
ralo,16,1000,6134.81
ralo,32,1000,17721.7
ralo,1,1000,132.213
ralo,2,1000,349.707
ralo,4,1000,723.19
ralo,8,1000,2554.47
ralo,16,1000,7347.59
ralo,32,1000,17116.6
ralo,1,1000,133.434
ralo,2,1000,345.711
ralo,4,1000,702.159
ralo,8,1000,2810.7
ralo,16,1000,5113.2
ralo,32,1000,8099.41
ralo,1,1000,123.467
ralo,2,1000,362.691
ralo,4,1000,688.496
ralo,8,1000,2545.2
ralo,16,1000,6814.78
ralo,32,1000,12654.3
ralo,1,1000,127.228
ralo,2,1000,341.151
ralo,4,1000,705.443
ralo,8,1000,2660.44
ralo,16,1000,6801.21
ralo,32,1000,15170.1
ralo,1,1000,133.628
ralo,2,1000,343.32
ralo,4,1000,710.846
ralo,8,1000,2571.93
ralo,16,1000,6329.75
ralo,32,1000,16011.9
ralo,1,1000,129.972
ralo,2,1000,344.936
ralo,4,1000,723.923
ralo,8,1000,2589.41
ralo,16,1000,7232.59
ralo,32,1000,17498.6
ralo,1,1000,120.572
ralo,2,1000,335.602
ralo,4,1000,719.363
ralo,8,1000,2011.1
ralo,16,1000,5431.26
ralo,32,1000,10570.7
ralo,1,1000,122.95
ralo,2,1000,377.232
ralo,4,1000,709.294
ralo,8,1000,2224.13
ralo,16,1000,6642.93
ralo,32,1000,17265.3
completo,1,1000,1478.53
completo,2,1000,1959.32
completo,4,1000,2829.21
completo,8,1000,5744.63
completo,16,1000,12915.2
completo,32,1000,21697.3
completo,1,1000,1470.34
completo,2,1000,1951.4
completo,4,1000,2820.95
completo,8,1000,5865.32
completo,16,1000,12316.6
completo,32,1000,23967.4
completo,1,1000,1475.45
completo,2,1000,1951.94
completo,4,1000,3067.7
completo,8,1000,6259.87
completo,16,1000,10319.3
completo,32,1000,20271.3
completo,1,1000,1466.6
completo,2,1000,1988.04
completo,4,1000,2879.83
completo,8,1000,5795.63
completo,16,1000,11945
completo,32,1000,21156.3
completo,1,1000,1474.3
completo,2,1000,1979.54
completo,4,1000,2807.94
completo,8,1000,5608.09
completo,16,1000,10840.6
completo,32,1000,24050.9
completo,1,1000,1483.42
completo,2,1000,1930.15
completo,4,1000,2762.47
completo,8,1000,5632
completo,16,1000,11277.2
completo,32,1000,23828
completo,1,1000,1468.61
completo,2,1000,1945.8
completo,4,1000,2833.62
completo,8,1000,6213.28
completo,16,1000,11151.7
completo,32,1000,20727.7
completo,1,1000,1477.79
completo,2,1000,1978.95
completo,4,1000,2905.5
completo,8,1000,5768.43
completo,16,1000,10359.2
completo,32,1000,29143.1
completo,1,1000,1475.61
completo,2,1000,1943.99
completo,4,1000,2853.06
completo,8,1000,6174.01
completo,16,1000,11417.4
completo,32,1000,21441.2
completo,1,1000,1477.68
completo,2,1000,1978.43
completo,4,1000,3112.69
completo,8,1000,5981.37
completo,16,1000,12165
completo,32,1000,22234.8
arbol,1,100,0.728925
arbol,2,100,6.9036
arbol,4,100,4.54386
arbol,8,100,50.5341
arbol,16,100,295.218
arbol,32,100,281.012
arbol,1,100,0.466462
arbol,2,100,3.39096
arbol,4,100,5.64038
arbol,8,100,65.0142
arbol,16,100,68.117
arbol,32,100,346.682
arbol,1,100,0.360892
arbol,2,100,4.33551
arbol,4,100,5.72844
arbol,8,100,58.7079
arbol,16,100,156.595
arbol,32,100,78.3357
arbol,1,100,0.366754
arbol,2,100,3.64751
arbol,4,100,6.22198
arbol,8,100,51.2998
arbol,16,100,243.481
arbol,32,100,227.2
arbol,1,100,0.358796
arbol,2,100,2.51925
arbol,4,100,5.74807
arbol,8,100,72.5275
arbol,16,100,10.1575
arbol,32,100,698.484
arbol,1,100,0.352926
arbol,2,100,2.92116
arbol,4,100,2.8065
arbol,8,100,68.3556
arbol,16,100,87.9758
arbol,32,100,165.331
arbol,1,100,0.389503
arbol,2,100,4.02775
arbol,4,100,5.50391
arbol,8,100,37.247
arbol,16,100,121.387
arbol,32,100,285.527
arbol,1,100,0.460098
arbol,2,100,2.7332
arbol,4,100,6.75518
arbol,8,100,70.2005
arbol,16,100,82.9837
arbol,32,100,100.459
arbol,1,100,0.391778
arbol,2,100,3.31368
arbol,4,100,4.82153
arbol,8,100,50.5715
arbol,16,100,179.803
arbol,32,100,42.233
arbol,1,100,0.427971
arbol,2,100,2.60291
arbol,4,100,5.75676
arbol,8,100,3.91526
arbol,16,100,134.131
arbol,32,100,305.819
ralo,1,100,1.04963
ralo,2,100,4.50062
ralo,4,100,6.74803
ralo,8,100,47.6267
ralo,16,100,206.926
ralo,32,100,282.725
ralo,1,100,1.16498
ralo,2,100,4.20076
ralo,4,100,5.94561
ralo,8,100,47.678
ralo,16,100,36.4306
ralo,32,100,172.987
ralo,1,100,1.54298
ralo,2,100,4.16619
ralo,4,100,11.1751
ralo,8,100,14.1684
ralo,16,100,82.5287
ralo,32,100,336.077
ralo,1,100,1.58019
ralo,2,100,4.03307
ralo,4,100,7.54785
ralo,8,100,72.4629
ralo,16,100,196.633
ralo,32,100,36.8338
ralo,1,100,1.11533
ralo,2,100,4.63557
ralo,4,100,6.48346
ralo,8,100,68.0436
ralo,16,100,172.066
ralo,32,100,426.016
ralo,1,100,1.06562
ralo,2,100,4.18702
ralo,4,100,5.76264
ralo,8,100,39.4298
ralo,16,100,395.792
ralo,32,100,242.615
ralo,1,100,1.02622
ralo,2,100,4.49093
ralo,4,100,6.18125
ralo,8,100,58.5052
ralo,16,100,213.182
ralo,32,100,262.37
ralo,1,100,1.07147
ralo,2,100,4.82938
ralo,4,100,17.4104
ralo,8,100,132.505
ralo,16,100,124.204
ralo,32,100,309.289
ralo,1,100,1.08995
ralo,2,100,4.6109
ralo,4,100,5.84707
ralo,8,100,33.6273
ralo,16,100,136.586
ralo,32,100,127.277
ralo,1,100,1.01631
ralo,2,100,4.2802
ralo,4,100,5.87819
ralo,8,100,77.1535
ralo,16,100,214.446
ralo,32,100,102.85
completo,1,100,12.4532
completo,2,100,23.1397
completo,4,100,28.9614
completo,8,100,95.7638
completo,16,100,152.986
completo,32,100,321.047
completo,1,100,13.3719
completo,2,100,20.9797
completo,4,100,26.4163
completo,8,100,65.037
completo,16,100,110.411
completo,32,100,381.62
completo,1,100,14.4443
completo,2,100,19.1754
completo,4,100,26.8125
completo,8,100,88.8628
completo,16,100,146.001
completo,32,100,249.216
completo,1,100,12.282
completo,2,100,20.318
completo,4,100,28.8441
completo,8,100,47.5741
completo,16,100,172.625
completo,32,100,235.365
completo,1,100,13.935
completo,2,100,21.1146
completo,4,100,27.0285
completo,8,100,93.6651
completo,16,100,132.906
completo,32,100,142.436
completo,1,100,11.232
completo,2,100,20.0344
completo,4,100,26.6928
completo,8,100,138.759
completo,16,100,65.821
completo,32,100,247.318
completo,1,100,10.4436
completo,2,100,18.8425
completo,4,100,28.4637
completo,8,100,81.1046
completo,16,100,176.708
completo,32,100,326.934
completo,1,100,11.0238
completo,2,100,18.9982
completo,4,100,28.2468
completo,8,100,57.5311
completo,16,100,108.063
completo,32,100,320.227
completo,1,100,12.7939
completo,2,100,19.1081
completo,4,100,28.3668
completo,8,100,75.3907
completo,16,100,241.968
completo,32,100,130.661
completo,1,100,13.7001
completo,2,100,19.6412
completo,4,100,28.388
completo,8,100,77.5519
completo,16,100,147.38
completo,32,100,172.755
arbol,1,200,0.987108
arbol,2,200,14.6392
arbol,4,200,39.7076
arbol,8,200,124.022
arbol,16,200,121.31
arbol,32,200,362.731
arbol,1,200,0.774371
arbol,2,200,5.97849
arbol,4,200,15.9114
arbol,8,200,18.5015
arbol,16,200,12.9645
arbol,32,200,53.7588
arbol,1,200,1.04401
arbol,2,200,9.23685
arbol,4,200,4.62342
arbol,8,200,9.76915
arbol,16,200,209.885
arbol,32,200,346.964
arbol,1,200,0.870948
arbol,2,200,8.03868
arbol,4,200,29.1548
arbol,8,200,63.7824
arbol,16,200,258.679
arbol,32,200,283.016
arbol,1,200,0.724271
arbol,2,200,6.49288
arbol,4,200,11.9302
arbol,8,200,14.978
arbol,16,200,34.5585
arbol,32,200,1009.17
arbol,1,200,0.761366
arbol,2,200,5.48965
arbol,4,200,8.72403
arbol,8,200,46.4258
arbol,16,200,39.904
arbol,32,200,128.411
arbol,1,200,0.774908
arbol,2,200,9.55652
arbol,4,200,27.4757
arbol,8,200,17.6589
arbol,16,200,228.599
arbol,32,200,476.969
arbol,1,200,0.910306
arbol,2,200,10.4831
arbol,4,200,14.7572
arbol,8,200,120.073
arbol,16,200,254.104
arbol,32,200,13.9504
arbol,1,200,0.739216
arbol,2,200,7.6788
arbol,4,200,10.3863
arbol,8,200,74.8433
arbol,16,200,30.2289
arbol,32,200,58.3526
arbol,1,200,1.11123
arbol,2,200,14.3749
arbol,4,200,9.86856
arbol,8,200,49.0442
arbol,16,200,282.294
arbol,32,200,26.1555
ralo,1,200,5.03001
ralo,2,200,11.9332
ralo,4,200,32.2196
ralo,8,200,182.613
ralo,16,200,261.188
ralo,32,200,1252.55
ralo,1,200,4.76927
ralo,2,200,14.5048
ralo,4,200,24.6641
ralo,8,200,115.893
ralo,16,200,388.869
ralo,32,200,659.476
ralo,1,200,4.60013
ralo,2,200,19.0217
ralo,4,200,26.1176
ralo,8,200,175.042
ralo,16,200,198.775
ralo,32,200,411.135
ralo,1,200,4.49288
ralo,2,200,14.9938
ralo,4,200,21.8717
ralo,8,200,136.49
ralo,16,200,319.682
ralo,32,200,369.913
ralo,1,200,4.13018
ralo,2,200,17.2784
ralo,4,200,31.6242
ralo,8,200,92.5122
ralo,16,200,146.356
ralo,32,200,353.746
ralo,1,200,4.48378
ralo,2,200,18.8834
ralo,4,200,22.9195
ralo,8,200,126.616
ralo,16,200,170.327
ralo,32,200,276.687
ralo,1,200,4.1686
ralo,2,200,16.9793
ralo,4,200,23.03
ralo,8,200,176.03
ralo,16,200,263.058
ralo,32,200,429.707
ralo,1,200,6.20065
ralo,2,200,20.3949
ralo,4,200,22.9462
ralo,8,200,42.8363
ralo,16,200,245.113
ralo,32,200,1269.35
ralo,1,200,5.92164
ralo,2,200,14.4442
ralo,4,200,34.655
ralo,8,200,208.105
ralo,16,200,158.333
ralo,32,200,674.225
ralo,1,200,4.06292
ralo,2,200,18.267
ralo,4,200,24.1141
ralo,8,200,155.019
ralo,16,200,193.662
ralo,32,200,356.323
completo,1,200,47.6366
completo,2,200,76.8295
completo,4,200,99.1323
completo,8,200,353.362
completo,16,200,417.878
completo,32,200,520.894
completo,1,200,48.4689
completo,2,200,76.9889
completo,4,200,97.6871
completo,8,200,306.076
completo,16,200,222.25
completo,32,200,606.895
completo,1,200,48.3502
completo,2,200,77.0022
completo,4,200,93.1656
completo,8,200,386.278
completo,16,200,514.895
completo,32,200,978.061
completo,1,200,48.152
completo,2,200,76.6584
completo,4,200,97.6884
completo,8,200,379.443
completo,16,200,440.25
completo,32,200,569.972
completo,1,200,43.1612
completo,2,200,73.7906
completo,4,200,97.3943
completo,8,200,370.525
completo,16,200,929.359
completo,32,200,917.395
completo,1,200,49.7082
completo,2,200,72.7339
completo,4,200,104.062
completo,8,200,360.912
completo,16,200,497.618
completo,32,200,690.148
completo,1,200,43.1732
completo,2,200,70.9728
completo,4,200,102.074
completo,8,200,366.277
completo,16,200,556.205
completo,32,200,586.641
completo,1,200,50.518
completo,2,200,74.9659
completo,4,200,102.812
completo,8,200,359.527
completo,16,200,742.009
completo,32,200,297.347
completo,1,200,48.7773
completo,2,200,72.5906
completo,4,200,108.224
completo,8,200,320.444
completo,16,200,539.358
completo,32,200,1083.54
completo,1,200,43.5462
completo,2,200,73.4117
completo,4,200,92.0103
completo,8,200,396.071
completo,16,200,407.228
completo,32,200,944.36
arbol,1,300,2.08439
arbol,2,300,26.0353
arbol,4,300,17.2929
arbol,8,300,27.347
arbol,16,300,37.0365
arbol,32,300,56.3202
arbol,1,300,1.50714
arbol,2,300,18.6393
arbol,4,300,20.4775
arbol,8,300,41.2982
arbol,16,300,302.292
arbol,32,300,27.9921
arbol,1,300,1.09766
arbol,2,300,24.1856
arbol,4,300,16.4566
arbol,8,300,41.0494
arbol,16,300,35.9767
arbol,32,300,143.938
arbol,1,300,1.31519
arbol,2,300,35.5956
arbol,4,300,11.3427
arbol,8,300,56.9396
arbol,16,300,57.4566
arbol,32,300,28.1099
arbol,1,300,1.18198
arbol,2,300,20.725
arbol,4,300,11.2336
arbol,8,300,33.5986
arbol,16,300,147.364
arbol,32,300,29.9404
arbol,1,300,1.18081
arbol,2,300,24.0296
arbol,4,300,11.2956
arbol,8,300,30.1034
arbol,16,300,14.5633
arbol,32,300,410.96
arbol,1,300,1.19479
arbol,2,300,15.2157
arbol,4,300,27.4002
arbol,8,300,21.0065
arbol,16,300,63.2763
arbol,32,300,28.9382
arbol,1,300,1.16309
arbol,2,300,26.812
arbol,4,300,14.9624
arbol,8,300,13.4464
arbol,16,300,310.667
arbol,32,300,34.1159
arbol,1,300,1.15143
arbol,2,300,17.2059
arbol,4,300,20.1682
arbol,8,300,23.2457
arbol,16,300,56.0718
arbol,32,300,489.344
arbol,1,300,1.09406
arbol,2,300,28.1602
arbol,4,300,20.4946
arbol,8,300,27.2332
arbol,16,300,240.638
arbol,32,300,19.8458
ralo,1,300,11.7831
ralo,2,300,40.4658
ralo,4,300,60.828
ralo,8,300,474.952
ralo,16,300,862.578
ralo,32,300,1992.04
ralo,1,300,11.0878
ralo,2,300,49.4627
ralo,4,300,63.6123
ralo,8,300,369.502
ralo,16,300,1194.67
ralo,32,300,2534.41
ralo,1,300,11.6532
ralo,2,300,47.776
ralo,4,300,60.5657
ralo,8,300,352.442
ralo,16,300,785.466
ralo,32,300,1714.91
ralo,1,300,14.3633
ralo,2,300,39.7433
ralo,4,300,61.5721
ralo,8,300,393.638
ralo,16,300,1232
ralo,32,300,2320.72
ralo,1,300,11.4565
ralo,2,300,42.4976
ralo,4,300,64.4198
ralo,8,300,481.712
ralo,16,300,910.558
ralo,32,300,3276.96
ralo,1,300,12.7002
ralo,2,300,40.0603
ralo,4,300,75.0751
ralo,8,300,219.175
ralo,16,300,778.591
ralo,32,300,2192.6
ralo,1,300,11.1489
ralo,2,300,43.7695
ralo,4,300,71.1087
ralo,8,300,512.463
ralo,16,300,1193.27
ralo,32,300,2216.94
ralo,1,300,13.2501
ralo,2,300,39.2995
ralo,4,300,70.1344
ralo,8,300,488.743
ralo,16,300,920.773
ralo,32,300,1791.27
ralo,1,300,9.46716
ralo,2,300,47.313
ralo,4,300,63.025
ralo,8,300,514.603
ralo,16,300,853.178
ralo,32,300,2970.58
ralo,1,300,11.9205
ralo,2,300,45.234
ralo,4,300,83.8959
ralo,8,300,539.526
ralo,16,300,1423.12
ralo,32,300,2755.55
completo,1,300,113.298
completo,2,300,158.713
completo,4,300,243.178
completo,8,300,656.708
completo,16,300,1704.16
completo,32,300,2922.89
completo,1,300,102.037
completo,2,300,172.164
completo,4,300,217.722
completo,8,300,691.165
completo,16,300,1527.09
completo,32,300,1895.99
completo,1,300,105.307
completo,2,300,168.373
completo,4,300,228.023
completo,8,300,706.822
completo,16,300,1748.31
completo,32,300,2001.02
completo,1,300,107.714
completo,2,300,172.108
completo,4,300,240.554
completo,8,300,673.309
completo,16,300,1469.37
completo,32,300,2580
completo,1,300,104.277
completo,2,300,167.125
completo,4,300,219.171
completo,8,300,542.178
completo,16,300,1824.11
completo,32,300,1356.6
completo,1,300,102.44
completo,2,300,169.013
completo,4,300,237.042
completo,8,300,670.642
completo,16,300,1727.35
completo,32,300,2244.63
completo,1,300,108.366
completo,2,300,166.679
completo,4,300,234.688
completo,8,300,726.514
completo,16,300,1724.21
completo,32,300,2534.57
completo,1,300,105.364
completo,2,300,170.504
completo,4,300,246.998
completo,8,300,627.05
completo,16,300,1488.15
completo,32,300,2076.58
completo,1,300,108.217
completo,2,300,171.228
completo,4,300,222.333
completo,8,300,354.608
completo,16,300,1376.03
completo,32,300,2098.04
completo,1,300,106.78
completo,2,300,174.704
completo,4,300,221.267
completo,8,300,682.503
completo,16,300,1659.78
completo,32,300,1513.29
arbol,1,400,1.52837
arbol,2,400,38.3135
arbol,4,400,43.5356
arbol,8,400,160.044
arbol,16,400,269.159
arbol,32,400,620.811
arbol,1,400,1.49583
arbol,2,400,37.2686
arbol,4,400,35.0455
arbol,8,400,193.272
arbol,16,400,137.006
arbol,32,400,560.527
arbol,1,400,1.52007
arbol,2,400,48.2321
arbol,4,400,47.0066
arbol,8,400,105.914
arbol,16,400,760.884
arbol,32,400,1047.14
arbol,1,400,2.06006
arbol,2,400,36.3373
arbol,4,400,22.2825
arbol,8,400,111.989
arbol,16,400,188.107
arbol,32,400,290.495
arbol,1,400,1.54749
arbol,2,400,52.4476
arbol,4,400,32.1882
arbol,8,400,215.237
arbol,16,400,108.996
arbol,32,400,786.646
arbol,1,400,1.46666
arbol,2,400,49.3579
arbol,4,400,22.3799
arbol,8,400,276.898
arbol,16,400,303.947
arbol,32,400,129.502
arbol,1,400,1.54514
arbol,2,400,48.9311
arbol,4,400,38.1613
arbol,8,400,132.511
arbol,16,400,399.033
arbol,32,400,657.532
arbol,1,400,1.50913
arbol,2,400,47.322
arbol,4,400,38.9897
arbol,8,400,286.499
arbol,16,400,743.473
arbol,32,400,2064.3
arbol,1,400,1.53588
arbol,2,400,49.3398
arbol,4,400,31.9784
arbol,8,400,137.127
arbol,16,400,387.733
arbol,32,400,502.284
arbol,1,400,1.5164
arbol,2,400,46.2342
arbol,4,400,45.9625
arbol,8,400,129.738
arbol,16,400,341.795
arbol,32,400,853.695
ralo,1,400,21.4674
ralo,2,400,86.5216
ralo,4,400,106.57
ralo,8,400,673.01
ralo,16,400,1087.27
ralo,32,400,2357.32
ralo,1,400,21.639
ralo,2,400,65.1873
ralo,4,400,113.062
ralo,8,400,441.068
ralo,16,400,1759.93
ralo,32,400,3302.06
ralo,1,400,21.1656
ralo,2,400,72.3185
ralo,4,400,111.308
ralo,8,400,635.29
ralo,16,400,1596.27
ralo,32,400,3528.04
ralo,1,400,20.3396
ralo,2,400,73.0883
ralo,4,400,110.502
ralo,8,400,817.94
ralo,16,400,2083.71
ralo,32,400,3433.34
ralo,1,400,20.6387
ralo,2,400,73.7732
ralo,4,400,107.281
ralo,8,400,694.393
ralo,16,400,1908.29
ralo,32,400,2959.18
ralo,1,400,21.3139
ralo,2,400,71.8887
ralo,4,400,110.243
ralo,8,400,765.59
ralo,16,400,1574.19
ralo,32,400,2634.88
ralo,1,400,21.6529
ralo,2,400,70.363
ralo,4,400,112.923
ralo,8,400,661.05
ralo,16,400,1592.52
ralo,32,400,3848.55
ralo,1,400,20.5266
ralo,2,400,71.6918
ralo,4,400,104.272
ralo,8,400,595.572
ralo,16,400,2214.83
ralo,32,400,2200.72
ralo,1,400,22.8295
ralo,2,400,76.8036
ralo,4,400,141.534
ralo,8,400,762.128
ralo,16,400,2266.31
ralo,32,400,2879.6
ralo,1,400,17.1566
ralo,2,400,74.5072
ralo,4,400,131.376
ralo,8,400,665.485
ralo,16,400,1418.86
ralo,32,400,4620.62
completo,1,400,198.51
completo,2,400,287.851
completo,4,400,392.913
completo,8,400,1160.46
completo,16,400,2366.78
completo,32,400,4181.05
completo,1,400,198.365
completo,2,400,293.609
completo,4,400,413.968
completo,8,400,1234.27
completo,16,400,2468.23
completo,32,400,3511.28
completo,1,400,204.058
completo,2,400,304.591
completo,4,400,400.51
completo,8,400,1140.83
completo,16,400,2217.92
completo,32,400,2902.43
completo,1,400,198.664
completo,2,400,291.507
completo,4,400,431.631
completo,8,400,1092.98
completo,16,400,2419.06
completo,32,400,2399.61
completo,1,400,189.628
completo,2,400,285.674
completo,4,400,414.452
completo,8,400,1055.64
completo,16,400,2953.01
completo,32,400,1714.46
completo,1,400,189.631
completo,2,400,294.888
completo,4,400,410.933
completo,8,400,1150.06
completo,16,400,2237.94
completo,32,400,3966.81
completo,1,400,204.403
completo,2,400,294.582
completo,4,400,435.752
completo,8,400,1077.89
completo,16,400,2384.12
completo,32,400,3536.77
completo,1,400,196.514
completo,2,400,291.471
completo,4,400,416.549
completo,8,400,1098.82
completo,16,400,2541.36
completo,32,400,2499.31
completo,1,400,197.303
completo,2,400,308.28
completo,4,400,403.951
completo,8,400,1255.42
completo,16,400,2327.73
completo,32,400,4904.54
completo,1,400,204.384
completo,2,400,293.699
completo,4,400,415.571
completo,8,400,1193.74
completo,16,400,2390.99
completo,32,400,4333
arbol,1,500,2.03659
arbol,2,500,50.547
arbol,4,500,32.1693
arbol,8,500,33.3505
arbol,16,500,810.131
arbol,32,500,68.2726
arbol,1,500,1.89427
arbol,2,500,69.7089
arbol,4,500,16.9357
arbol,8,500,32.6783
arbol,16,500,38.2709
arbol,32,500,102.641
arbol,1,500,2.01994
arbol,2,500,73.337
arbol,4,500,65.063
arbol,8,500,94.4318
arbol,16,500,33.8813
arbol,32,500,700.659
arbol,1,500,2.0434
arbol,2,500,49.8991
arbol,4,500,20.4314
arbol,8,500,108.748
arbol,16,500,741.623
arbol,32,500,1343.17
arbol,1,500,1.90149
arbol,2,500,64.1523
arbol,4,500,23.256
arbol,8,500,229.75
arbol,16,500,74.212
arbol,32,500,866.514
arbol,1,500,1.94027
arbol,2,500,51.1644
arbol,4,500,24.4103
arbol,8,500,27.9676
arbol,16,500,83.8285
arbol,32,500,48.8251
arbol,1,500,2.71493
arbol,2,500,54.1174
arbol,4,500,19.7907
arbol,8,500,42.8388
arbol,16,500,276.343
arbol,32,500,105.293
arbol,1,500,1.91276
arbol,2,500,42.1452
arbol,4,500,23.574
arbol,8,500,89.6169
arbol,16,500,42.3272
arbol,32,500,276.444
arbol,1,500,2.00655
arbol,2,500,51.1647
arbol,4,500,38.2605
arbol,8,500,185.146
arbol,16,500,95.2872
arbol,32,500,429.398
arbol,1,500,1.89937
arbol,2,500,43.6999
arbol,4,500,39.5005
arbol,8,500,209.99
arbol,16,500,151.963
arbol,32,500,39.2194
ralo,1,500,31.3875
ralo,2,500,117.146
ralo,4,500,170.64
ralo,8,500,966.437
ralo,16,500,2200.07
ralo,32,500,4391.51
ralo,1,500,36.8086
ralo,2,500,109.684
ralo,4,500,191.101
ralo,8,500,842.565
ralo,16,500,2088.73
ralo,32,500,2850.47
ralo,1,500,28.5767
ralo,2,500,112.688
ralo,4,500,187.791
ralo,8,500,962.542
ralo,16,500,2752.54
ralo,32,500,7142.62
ralo,1,500,35.334
ralo,2,500,115.982
ralo,4,500,175.989
ralo,8,500,954.186
ralo,16,500,2401.97
ralo,32,500,4343.76
ralo,1,500,29.0756
ralo,2,500,110.529
ralo,4,500,184.474
ralo,8,500,956.15
ralo,16,500,2062.11
ralo,32,500,4277.05
ralo,1,500,28.4756
ralo,2,500,100.769
ralo,4,500,184.297
ralo,8,500,1013.66
ralo,16,500,2174.87
ralo,32,500,6613.91
ralo,1,500,32.6418
ralo,2,500,106.986
ralo,4,500,183.462
ralo,8,500,1115.38
ralo,16,500,2726.18
ralo,32,500,6379.26
